Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,Sinovac 4th dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,BioNTech 4th dose
27-03-21,0-19,F,12,18,0,0,0,0,0,0
27-03-21,0-19,M,21,14,0,0,0,0,0,0
27-03-21,20-29,F,194,59,0,0,0,0,0,0
27-03-21,20-29,M,256,122,0,0,0,0,0,0
27-03-21,30-39,F,762,157,0,0,0,0,0,0
27-03-21,30-39,M,627,240,0,0,0,0,0,0
27-03-21,40-49,F,1202,418,0,0,0,0,0,0
27-03-21,40-49,M,949,717,0,0,0,0,0,0
27-03-21,50-59,F,960,377,0,0,0,0,0,0
27-03-21,50-59,M,1215,817,0,0,0,0,0,0
27-03-21,60-69,F,425,710,0,0,0,0,0,0
27-03-21,60-69,M,643,1386,0,0,0,0,0,0
27-03-21,70-79,F,143,418,0,0,0,0,0,0
27-03-21,70-79,M,232,539,0,0,0,0,0,0
27-03-21,80 and above,F,36,179,0,0,0,0,0,0
27-03-21,80 and above,M,55,137,0,0,0,0,0,0
28-03-21,0-19,F,5,7,0,0,0,0,0,0
28-03-21,0-19,M,11,13,0,0,0,0,0,0
28-03-21,20-29,F,129,44,0,0,0,0,0,0
28-03-21,20-29,M,315,94,0,0,0,0,0,0
28-03-21,30-39,F,570,140,0,0,0,0,0,0
28-03-21,30-39,M,680,286,0,0,0,0,0,0
28-03-21,40-49,F,988,388,0,0,0,0,0,0
28-03-21,40-49,M,1052,829,0,0,0,0,0,0
28-03-21,50-59,F,642,323,0,0,0,0,0,0
28-03-21,50-59,M,1177,896,0,0,0,0,0,0
28-03-21,60-69,F,263,759,0,0,0,0,0,0
28-03-21,60-69,M,547,1555,0,0,0,0,0,0
28-03-21,70-79,F,74,404,0,0,0,0,0,0
28-03-21,70-79,M,138,520,0,0,0,0,0,0
28-03-21,80 and above,F,22,146,0,0,0,0,0,0
28-03-21,80 and above,M,22,135,0,0,0,0,0,0
29-03-21,0-19,F,13,5,0,0,0,0,0,0
29-03-21,0-19,M,8,7,0,0,0,0,0,0
29-03-21,20-29,F,142,31,0,0,0,0,0,0
29-03-21,20-29,M,199,57,0,0,0,0,0,0
29-03-21,30-39,F,690,84,0,0,0,0,0,0
29-03-21,30-39,M,480,194,0,0,0,0,0,0
29-03-21,40-49,F,1195,305,0,0,0,0,0,0
29-03-21,40-49,M,747,613,0,0,0,0,0,0
29-03-21,50-59,F,987,274,0,0,0,0,0,0
29-03-21,50-59,M,1092,647,0,0,0,0,0,0
29-03-21,60-69,F,292,870,0,0,0,0,0,0
29-03-21,60-69,M,458,1927,0,0,0,0,0,0
29-03-21,70-79,F,97,294,0,0,0,0,0,0
29-03-21,70-79,M,167,534,0,0,0,0,0,0
29-03-21,80 and above,F,16,106,0,0,0,0,0,0
29-03-21,80 and above,M,35,105,0,0,0,0,0,0
30-03-21,0-19,F,10,6,0,0,0,0,0,0
30-03-21,0-19,M,3,6,0,0,0,0,0,0
30-03-21,20-29,F,141,59,0,0,0,0,0,0
30-03-21,20-29,M,145,42,0,0,0,0,0,0
30-03-21,30-39,F,630,165,0,0,0,0,0,0
30-03-21,30-39,M,399,181,0,0,0,0,0,0
30-03-21,40-49,F,983,405,0,0,0,0,0,0
30-03-21,40-49,M,564,567,0,0,0,0,0,0
30-03-21,50-59,F,780,481,0,0,0,0,0,0
30-03-21,50-59,M,848,733,0,0,0,0,0,0
30-03-21,60-69,F,283,1825,0,0,0,0,0,0
30-03-21,60-69,M,364,2849,0,0,0,0,0,0
30-03-21,70-79,F,75,752,0,0,0,0,0,0
30-03-21,70-79,M,147,1149,0,0,0,0,0,0
30-03-21,80 and above,F,13,268,0,0,0,0,0,0
30-03-21,80 and above,M,20,302,0,0,0,0,0,0
31-03-21,0-19,F,4,8,0,0,0,0,0,0
31-03-21,0-19,M,4,8,0,0,0,0,0,0
31-03-21,20-29,F,117,47,0,0,0,0,0,0
31-03-21,20-29,M,146,80,0,0,0,0,0,0
31-03-21,30-39,F,534,208,0,0,0,0,0,0
31-03-21,30-39,M,374,195,0,0,0,0,0,0
31-03-21,40-49,F,927,480,0,0,0,0,0,0
31-03-21,40-49,M,563,556,0,0,0,0,0,0
31-03-21,50-59,F,800,523,0,0,0,0,0,0
31-03-21,50-59,M,820,786,0,0,0,0,0,0
31-03-21,60-69,F,229,1685,0,0,0,0,0,0
31-03-21,60-69,M,384,2521,0,0,0,0,0,0
31-03-21,70-79,F,70,766,0,0,0,0,0,0
31-03-21,70-79,M,129,1186,0,0,0,0,0,0
31-03-21,80 and above,F,19,283,0,0,0,0,0,0
31-03-21,80 and above,M,13,316,0,0,0,0,0,0
01-04-21,0-19,F,6,13,0,0,0,0,0,0
01-04-21,0-19,M,15,9,0,0,0,0,0,0
01-04-21,20-29,F,137,62,0,0,0,0,0,0
01-04-21,20-29,M,144,86,0,0,0,0,0,0
01-04-21,30-39,F,591,241,0,0,0,0,0,0
01-04-21,30-39,M,360,235,0,0,0,0,0,0
01-04-21,40-49,F,928,584,0,0,0,0,0,0
01-04-21,40-49,M,561,587,0,0,0,0,0,0
01-04-21,50-59,F,817,573,0,0,0,0,0,0
01-04-21,50-59,M,836,773,0,0,0,0,0,0
01-04-21,60-69,F,248,1836,0,0,0,0,0,0
01-04-21,60-69,M,356,2526,0,0,0,0,0,0
01-04-21,70-79,F,69,777,0,0,0,0,0,0
01-04-21,70-79,M,121,1206,0,0,0,0,0,0
01-04-21,80 and above,F,13,241,0,0,0,0,0,0
01-04-21,80 and above,M,22,306,0,0,0,0,0,0
02-04-21,0-19,F,6,7,0,0,0,0,0,0
02-04-21,0-19,M,9,7,0,0,0,0,0,0
02-04-21,20-29,F,156,36,0,0,0,0,0,0
02-04-21,20-29,M,185,44,0,0,0,0,0,0
02-04-21,30-39,F,601,122,0,0,0,0,0,0
02-04-21,30-39,M,420,148,0,0,0,0,0,0
02-04-21,40-49,F,849,341,0,0,0,0,0,0
02-04-21,40-49,M,656,397,0,0,0,0,0,0
02-04-21,50-59,F,737,342,0,0,0,0,0,0
02-04-21,50-59,M,891,482,0,0,0,0,0,0
02-04-21,60-69,F,181,945,0,0,0,0,0,0
02-04-21,60-69,M,288,1436,0,0,0,0,0,0
02-04-21,70-79,F,57,422,0,0,0,0,0,0
02-04-21,70-79,M,78,706,0,0,0,0,0,0
02-04-21,80 and above,F,11,124,0,0,0,0,0,0
02-04-21,80 and above,M,18,160,0,0,0,0,0,0
03-04-21,0-19,F,6,11,0,0,0,0,0,0
03-04-21,0-19,M,9,14,0,0,0,0,0,0
03-04-21,20-29,F,105,70,0,0,0,0,0,0
03-04-21,20-29,M,146,112,0,0,0,0,0,0
03-04-21,30-39,F,447,222,0,0,0,0,0,0
03-04-21,30-39,M,351,269,0,0,0,0,0,0
03-04-21,40-49,F,595,666,0,0,0,0,0,0
03-04-21,40-49,M,499,773,0,0,0,0,0,0
03-04-21,50-59,F,503,486,0,0,0,0,0,0
03-04-21,50-59,M,581,876,0,0,0,0,0,0
03-04-21,60-69,F,112,1355,0,0,0,0,0,0
03-04-21,60-69,M,182,2083,0,0,0,0,0,0
03-04-21,70-79,F,26,743,0,0,0,0,0,0
03-04-21,70-79,M,52,977,0,0,0,0,0,0
03-04-21,80 and above,F,5,216,0,0,0,0,0,0
03-04-21,80 and above,M,6,251,0,0,0,0,0,0
04-04-21,0-19,F,6,17,0,0,0,22,0,0
04-04-21,0-19,M,17,13,0,0,0,34,0,0
04-04-21,20-29,F,112,80,0,0,2,161,0,0
04-04-21,20-29,M,199,116,0,0,0,179,0,0
04-04-21,30-39,F,451,191,0,0,1,47,0,0
04-04-21,30-39,M,366,279,0,0,1,66,0,0
04-04-21,40-49,F,587,505,0,0,3,28,0,0
04-04-21,40-49,M,603,799,0,0,4,27,0,0
04-04-21,50-59,F,450,388,0,0,6,16,0,0
04-04-21,50-59,M,684,843,0,0,3,32,0,0
04-04-21,60-69,F,84,1003,0,0,1,7,0,0
04-04-21,60-69,M,177,1662,0,0,2,10,0,0
04-04-21,70-79,F,19,552,0,0,2,1,0,0
04-04-21,70-79,M,35,829,0,0,1,1,0,0
04-04-21,80 and above,F,8,144,0,0,0,0,0,0
04-04-21,80 and above,M,5,202,0,0,0,1,0,0
05-04-21,0-19,F,6,5,0,0,33,51,0,0
05-04-21,0-19,M,10,5,0,0,34,49,0,0
05-04-21,20-29,F,92,36,0,0,137,221,0,0
05-04-21,20-29,M,112,92,0,0,97,300,0,0
05-04-21,30-39,F,310,118,0,0,918,303,0,0
05-04-21,30-39,M,238,215,0,0,607,611,0,0
05-04-21,40-49,F,511,337,0,0,1086,433,0,0
05-04-21,40-49,M,359,490,0,0,682,710,0,0
05-04-21,50-59,F,365,330,0,0,623,451,0,0
05-04-21,50-59,M,464,528,0,0,524,753,0,0
05-04-21,60-69,F,117,1086,0,0,207,573,0,0
05-04-21,60-69,M,183,1871,0,0,177,1265,0,0
05-04-21,70-79,F,26,449,0,0,47,227,0,0
05-04-21,70-79,M,46,762,0,0,56,409,0,0
05-04-21,80 and above,F,3,94,0,0,13,62,0,0
05-04-21,80 and above,M,9,151,0,0,7,79,0,0
06-04-21,0-19,F,14,6,0,0,106,74,0,0
06-04-21,0-19,M,5,6,0,0,100,122,0,0
06-04-21,20-29,F,101,51,0,0,402,351,0,0
06-04-21,20-29,M,106,82,0,0,305,603,0,0
06-04-21,30-39,F,322,144,0,0,2143,886,0,0
06-04-21,30-39,M,218,199,0,0,1757,1687,0,0
06-04-21,40-49,F,504,350,0,0,2320,1224,0,0
06-04-21,40-49,M,342,492,0,0,1979,2112,0,0
06-04-21,50-59,F,349,348,0,0,1433,930,0,0
06-04-21,50-59,M,386,542,0,0,1527,1952,0,0
06-04-21,60-69,F,93,964,0,0,331,1602,0,0
06-04-21,60-69,M,132,1781,0,0,371,3324,0,0
06-04-21,70-79,F,37,401,0,0,100,561,0,0
06-04-21,70-79,M,51,637,0,0,124,1008,0,0
06-04-21,80 and above,F,8,113,0,0,18,185,0,0
06-04-21,80 and above,M,14,133,0,0,19,181,0,0
07-04-21,0-19,F,9,10,0,0,70,56,0,0
07-04-21,0-19,M,5,20,0,0,71,73,0,0
07-04-21,20-29,F,88,131,0,0,322,351,0,0
07-04-21,20-29,M,99,234,0,0,277,539,0,0
07-04-21,30-39,F,340,433,0,0,1559,805,0,0
07-04-21,30-39,M,218,727,0,0,1296,1465,0,0
07-04-21,40-49,F,568,1046,0,0,1697,1104,0,0
07-04-21,40-49,M,317,1513,0,0,1463,1882,0,0
07-04-21,50-59,F,456,1102,0,0,1137,890,0,0
07-04-21,50-59,M,443,1911,0,0,1259,1831,0,0
07-04-21,60-69,F,159,1892,0,0,371,1625,0,0
07-04-21,60-69,M,227,3130,0,0,427,3221,0,0
07-04-21,70-79,F,45,782,0,0,117,542,0,0
07-04-21,70-79,M,73,1281,0,0,125,1006,0,0
07-04-21,80 and above,F,11,230,0,0,38,148,0,0
07-04-21,80 and above,M,16,297,0,0,27,178,0,0
08-04-21,0-19,F,2,12,0,0,86,50,0,0
08-04-21,0-19,M,3,16,0,0,102,72,0,0
08-04-21,20-29,F,67,97,0,0,360,401,0,0
08-04-21,20-29,M,83,222,0,0,350,598,0,0
08-04-21,30-39,F,342,365,0,0,1508,809,0,0
08-04-21,30-39,M,197,566,0,0,1179,1360,0,0
08-04-21,40-49,F,646,906,0,0,1761,1088,0,0
08-04-21,40-49,M,337,1115,0,0,1416,1684,0,0
08-04-21,50-59,F,502,913,0,0,1139,837,0,0
08-04-21,50-59,M,471,1512,0,0,1134,1640,0,0
08-04-21,60-69,F,191,1600,0,0,363,1551,0,0
08-04-21,60-69,M,280,2710,0,0,444,2991,0,0
08-04-21,70-79,F,61,670,0,0,121,543,0,0
08-04-21,70-79,M,90,1046,0,0,144,969,0,0
08-04-21,80 and above,F,11,167,0,0,23,139,0,0
08-04-21,80 and above,M,14,242,0,0,29,170,0,0
09-04-21,0-19,F,5,12,0,0,76,165,0,0
09-04-21,0-19,M,5,9,0,0,59,188,0,0
09-04-21,20-29,F,122,134,0,0,338,526,0,0
09-04-21,20-29,M,110,183,0,0,276,577,0,0
09-04-21,30-39,F,399,343,0,0,1607,1572,0,0
09-04-21,30-39,M,259,524,0,0,1245,2238,0,0
09-04-21,40-49,F,632,944,0,0,1845,1987,0,0
09-04-21,40-49,M,336,1095,0,0,1450,2702,0,0
09-04-21,50-59,F,544,931,0,0,1283,1495,0,0
09-04-21,50-59,M,436,1434,0,0,1270,2377,0,0
09-04-21,60-69,F,192,1531,0,0,458,1296,0,0
09-04-21,60-69,M,245,2629,0,0,500,2228,0,0
09-04-21,70-79,F,55,520,0,0,117,488,0,0
09-04-21,70-79,M,84,972,0,0,127,834,0,0
09-04-21,80 and above,F,11,162,0,0,22,159,0,0
09-04-21,80 and above,M,15,174,0,0,28,152,0,0
10-04-21,0-19,F,11,7,0,0,60,123,0,0
10-04-21,0-19,M,9,20,0,0,61,167,0,0
10-04-21,20-29,F,106,159,0,0,402,493,0,0
10-04-21,20-29,M,129,316,0,0,295,653,0,0
10-04-21,30-39,F,420,365,0,0,2193,1765,0,0
10-04-21,30-39,M,214,604,0,0,1637,2291,0,0
10-04-21,40-49,F,587,874,0,0,2354,2240,0,0
10-04-21,40-49,M,343,1181,0,0,1940,2890,0,0
10-04-21,50-59,F,502,770,0,0,1474,1560,0,0
10-04-21,50-59,M,447,1361,0,0,1481,2526,0,0
10-04-21,60-69,F,145,1074,0,0,379,1355,0,0
10-04-21,60-69,M,190,1809,0,0,437,2264,0,0
10-04-21,70-79,F,55,456,0,0,149,624,0,0
10-04-21,70-79,M,70,671,0,0,124,923,0,0
10-04-21,80 and above,F,12,148,0,0,28,181,0,0
10-04-21,80 and above,M,19,147,0,0,28,197,0,0
11-04-21,0-19,F,8,5,0,0,99,116,0,0
11-04-21,0-19,M,12,14,0,0,115,131,0,0
11-04-21,20-29,F,94,122,0,0,553,409,0,0
11-04-21,20-29,M,149,432,0,0,450,489,0,0
11-04-21,30-39,F,303,297,0,0,2475,1650,0,0
11-04-21,30-39,M,240,881,0,0,1980,2128,0,0
11-04-21,40-49,F,431,727,0,0,2827,1813,0,0
11-04-21,40-49,M,375,1589,0,0,2317,2493,0,0
11-04-21,50-59,F,274,526,0,0,1666,1255,0,0
11-04-21,50-59,M,355,1468,0,0,2022,2127,0,0
11-04-21,60-69,F,62,549,0,0,616,618,0,0
11-04-21,60-69,M,133,1433,0,0,803,1324,0,0
11-04-21,70-79,F,20,261,0,0,198,336,0,0
11-04-21,70-79,M,33,413,0,0,303,439,0,0
11-04-21,80 and above,F,5,59,0,0,40,67,0,0
11-04-21,80 and above,M,5,82,0,0,47,79,0,0
12-04-21,0-19,F,4,2,0,0,68,80,0,0
12-04-21,0-19,M,9,8,0,0,73,83,0,0
12-04-21,20-29,F,72,121,0,0,430,401,0,0
12-04-21,20-29,M,92,238,0,0,446,434,0,0
12-04-21,30-39,F,350,386,0,0,2111,1677,0,0
12-04-21,30-39,M,210,570,0,0,1853,2062,0,0
12-04-21,40-49,F,620,896,0,0,2511,1886,0,0
12-04-21,40-49,M,310,1026,0,0,2196,2302,0,0
12-04-21,50-59,F,460,755,0,0,1640,1332,0,0
12-04-21,50-59,M,441,1343,0,0,1940,2099,0,0
12-04-21,60-69,F,180,1074,0,0,664,778,0,0
12-04-21,60-69,M,241,1848,0,0,919,1314,0,0
12-04-21,70-79,F,51,358,0,0,208,253,0,0
12-04-21,70-79,M,77,666,0,0,320,405,0,0
12-04-21,80 and above,F,15,79,0,0,35,61,0,0
12-04-21,80 and above,M,20,124,0,0,50,75,0,0
13-04-21,0-19,F,8,9,0,0,58,82,0,0
13-04-21,0-19,M,3,5,0,0,83,78,0,0
13-04-21,20-29,F,92,108,0,0,425,349,0,0
13-04-21,20-29,M,123,204,0,0,383,352,0,0
13-04-21,30-39,F,419,505,0,0,1979,1543,0,0
13-04-21,30-39,M,243,537,0,0,1682,1747,0,0
13-04-21,40-49,F,659,1108,0,0,2309,1822,0,0
13-04-21,40-49,M,367,1010,0,0,1961,1983,0,0
13-04-21,50-59,F,615,1001,0,0,1542,1240,0,0
13-04-21,50-59,M,488,1394,0,0,1672,1844,0,0
13-04-21,60-69,F,220,930,0,0,645,671,0,0
13-04-21,60-69,M,297,1617,0,0,801,1075,0,0
13-04-21,70-79,F,65,292,0,0,201,180,0,0
13-04-21,70-79,M,120,576,0,0,275,342,0,0
13-04-21,80 and above,F,11,75,0,0,43,38,0,0
13-04-21,80 and above,M,20,89,0,0,45,49,0,0
14-04-21,0-19,F,2,12,0,0,81,9,0,0
14-04-21,0-19,M,10,8,0,0,83,17,0,0
14-04-21,20-29,F,93,186,0,0,486,113,0,0
14-04-21,20-29,M,137,216,0,0,393,124,0,0
14-04-21,30-39,F,382,973,0,0,2075,404,0,0
14-04-21,30-39,M,248,914,0,0,1626,456,0,0
14-04-21,40-49,F,729,1551,0,0,2104,460,0,0
14-04-21,40-49,M,431,1383,0,0,1751,547,0,0
14-04-21,50-59,F,617,1474,0,0,1315,267,0,0
14-04-21,50-59,M,511,2040,0,0,1390,421,0,0
14-04-21,60-69,F,208,792,0,0,572,170,0,0
14-04-21,60-69,M,337,1307,0,0,633,280,0,0
14-04-21,70-79,F,72,250,0,0,182,53,0,0
14-04-21,70-79,M,102,502,0,0,253,92,0,0
14-04-21,80 and above,F,17,64,0,0,54,8,0,0
14-04-21,80 and above,M,14,98,0,0,47,13,0,0
15-04-21,0-19,F,2,14,0,0,79,13,0,0
15-04-21,0-19,M,7,9,0,0,75,11,0,0
15-04-21,20-29,F,92,168,0,0,514,66,0,0
15-04-21,20-29,M,128,231,0,0,476,79,0,0
15-04-21,30-39,F,392,869,0,0,1900,240,0,0
15-04-21,30-39,M,244,772,0,0,1625,250,0,0
15-04-21,40-49,F,762,1620,0,0,2091,253,0,0
15-04-21,40-49,M,382,1282,0,0,1644,281,0,0
15-04-21,50-59,F,585,1385,0,0,1235,186,0,0
15-04-21,50-59,M,538,1865,0,0,1321,229,0,0
15-04-21,60-69,F,258,818,0,0,556,130,0,0
15-04-21,60-69,M,369,1379,0,0,622,189,0,0
15-04-21,70-79,F,73,246,0,0,200,41,0,0
15-04-21,70-79,M,99,489,0,0,247,64,0,0
15-04-21,80 and above,F,15,63,0,0,27,9,0,0
15-04-21,80 and above,M,30,86,0,0,47,10,0,0
16-04-21,0-19,F,4,6,0,0,100,7,0,0
16-04-21,0-19,M,1,5,0,0,80,8,0,0
16-04-21,20-29,F,110,219,0,0,683,64,0,0
16-04-21,20-29,M,109,239,0,0,574,88,0,0
16-04-21,30-39,F,511,1023,0,0,2670,219,0,0
16-04-21,30-39,M,307,794,0,0,2173,273,0,0
16-04-21,40-49,F,805,1751,0,0,3079,279,0,0
16-04-21,40-49,M,467,1345,0,0,2494,263,0,0
16-04-21,50-59,F,699,1528,0,0,1942,167,0,0
16-04-21,50-59,M,613,1957,0,0,1924,197,0,0
16-04-21,60-69,F,306,815,0,0,893,118,0,0
16-04-21,60-69,M,378,1340,0,0,1037,154,0,0
16-04-21,70-79,F,69,240,0,0,250,38,0,0
16-04-21,70-79,M,115,493,0,0,349,48,0,0
16-04-21,80 and above,F,15,73,0,0,47,10,0,0
16-04-21,80 and above,M,33,94,0,0,49,14,0,0
17-04-21,0-19,F,4,15,0,0,105,9,0,0
17-04-21,0-19,M,5,14,0,0,100,6,0,0
17-04-21,20-29,F,132,265,0,0,761,69,0,0
17-04-21,20-29,M,150,366,0,0,626,83,0,0
17-04-21,30-39,F,411,1128,0,0,3580,221,0,0
17-04-21,30-39,M,326,1158,0,0,2535,268,0,0
17-04-21,40-49,F,730,1671,0,0,3904,241,0,0
17-04-21,40-49,M,470,1654,0,0,2670,312,0,0
17-04-21,50-59,F,590,1340,0,0,2228,146,0,0
17-04-21,50-59,M,576,1942,0,0,2167,201,0,0
17-04-21,60-69,F,208,691,0,0,955,91,0,0
17-04-21,60-69,M,259,1028,0,0,1063,130,0,0
17-04-21,70-79,F,53,273,0,0,274,49,0,0
17-04-21,70-79,M,70,385,0,0,335,53,0,0
17-04-21,80 and above,F,18,63,0,0,64,11,0,0
17-04-21,80 and above,M,15,82,0,0,64,12,0,0
18-04-21,0-19,F,1,9,0,0,101,1,0,0
18-04-21,0-19,M,6,11,0,0,89,4,0,0
18-04-21,20-29,F,77,171,0,0,760,32,0,0
18-04-21,20-29,M,165,437,0,0,674,45,0,0
18-04-21,30-39,F,376,798,0,0,3391,99,0,0
18-04-21,30-39,M,370,1151,0,0,2209,109,0,0
18-04-21,40-49,F,601,1417,0,0,3257,94,0,0
18-04-21,40-49,M,574,1734,0,0,2456,128,0,0
18-04-21,50-59,F,408,929,0,0,1950,59,0,0
18-04-21,50-59,M,564,1772,0,0,1993,126,0,0
18-04-21,60-69,F,124,443,0,0,719,42,0,0
18-04-21,60-69,M,227,986,0,0,845,104,0,0
18-04-21,70-79,F,35,162,0,0,181,18,0,0
18-04-21,70-79,M,41,280,0,0,269,14,0,0
18-04-21,80 and above,F,8,33,0,0,49,5,0,0
18-04-21,80 and above,M,6,47,0,0,43,2,0,0
19-04-21,0-19,F,6,5,0,0,78,5,0,0
19-04-21,0-19,M,9,13,0,0,93,4,0,0
19-04-21,20-29,F,84,141,0,0,670,27,0,0
19-04-21,20-29,M,142,194,0,0,596,22,0,0
19-04-21,30-39,F,473,830,0,0,2412,91,0,0
19-04-21,30-39,M,306,717,0,0,2132,105,0,0
19-04-21,40-49,F,921,1514,0,0,2602,82,0,0
19-04-21,40-49,M,498,1103,0,0,2244,84,0,0
19-04-21,50-59,F,837,1261,0,0,1729,54,0,0
19-04-21,50-59,M,675,1707,0,0,1762,68,0,0
19-04-21,60-69,F,330,713,0,0,772,53,0,0
19-04-21,60-69,M,409,1261,0,0,845,76,0,0
19-04-21,70-79,F,86,241,0,0,210,18,0,0
19-04-21,70-79,M,138,427,0,0,288,13,0,0
19-04-21,80 and above,F,28,55,0,0,31,6,0,0
19-04-21,80 and above,M,32,88,0,0,51,5,0,0
20-04-21,0-19,F,4,6,0,0,60,1,0,0
20-04-21,0-19,M,11,11,0,0,60,1,0,0
20-04-21,20-29,F,111,161,0,0,443,10,0,0
20-04-21,20-29,M,131,185,0,0,435,13,0,0
20-04-21,30-39,F,468,673,0,0,1963,27,0,0
20-04-21,30-39,M,292,535,0,0,1502,32,0,0
20-04-21,40-49,F,827,1309,0,0,2057,23,0,0
20-04-21,40-49,M,427,915,0,0,1669,24,0,0
20-04-21,50-59,F,727,1023,0,0,1398,22,0,0
20-04-21,50-59,M,659,1370,0,0,1336,30,0,0
20-04-21,60-69,F,285,639,0,0,620,21,0,0
20-04-21,60-69,M,400,1101,0,0,666,20,0,0
20-04-21,70-79,F,87,171,0,0,153,3,0,0
20-04-21,70-79,M,142,373,0,0,232,6,0,0
20-04-21,80 and above,F,18,39,0,0,41,3,0,0
20-04-21,80 and above,M,27,51,0,0,37,0,0,0
21-04-21,0-19,F,3,4,0,0,63,1,0,0
21-04-21,0-19,M,10,6,0,0,71,1,0,0
21-04-21,20-29,F,86,138,0,0,428,8,0,0
21-04-21,20-29,M,118,189,0,0,333,10,0,0
21-04-21,30-39,F,387,675,0,0,1788,23,0,0
21-04-21,30-39,M,270,496,0,0,1358,19,0,0
21-04-21,40-49,F,721,1213,0,0,1937,21,0,0
21-04-21,40-49,M,398,912,0,0,1425,15,0,0
21-04-21,50-59,F,578,983,0,0,1242,10,0,0
21-04-21,50-59,M,568,1211,0,0,1169,11,0,0
21-04-21,60-69,F,251,584,0,0,555,14,0,0
21-04-21,60-69,M,295,1022,0,0,545,14,0,0
21-04-21,70-79,F,73,180,0,0,153,4,0,0
21-04-21,70-79,M,103,336,0,0,204,6,0,0
21-04-21,80 and above,F,15,54,0,0,24,2,0,0
21-04-21,80 and above,M,12,66,0,0,29,1,0,0
22-04-21,0-19,F,2,6,0,0,66,0,0,0
22-04-21,0-19,M,1,13,0,0,53,0,0,0
22-04-21,20-29,F,75,161,0,0,431,9,0,0
22-04-21,20-29,M,113,204,0,0,348,16,0,0
22-04-21,30-39,F,421,694,0,0,1841,18,0,0
22-04-21,30-39,M,237,482,0,0,1277,19,0,0
22-04-21,40-49,F,706,1287,0,0,1995,26,0,0
22-04-21,40-49,M,339,831,0,0,1442,19,0,0
22-04-21,50-59,F,611,968,0,0,1219,12,0,0
22-04-21,50-59,M,492,1180,0,0,1151,8,0,0
22-04-21,60-69,F,268,491,0,0,600,10,0,0
22-04-21,60-69,M,326,1017,0,0,649,13,0,0
22-04-21,70-79,F,71,202,0,0,190,2,0,0
22-04-21,70-79,M,129,355,0,0,218,11,0,0
22-04-21,80 and above,F,21,42,0,0,33,3,0,0
22-04-21,80 and above,M,20,59,0,0,47,0,0,0
23-04-21,0-19,F,11,5,0,0,61,0,0,0
23-04-21,0-19,M,21,9,0,0,72,1,0,0
23-04-21,20-29,F,146,203,0,0,506,4,0,0
23-04-21,20-29,M,220,244,0,0,404,17,0,0
23-04-21,30-39,F,470,788,0,0,2081,19,0,0
23-04-21,30-39,M,261,558,0,0,1423,22,0,0
23-04-21,40-49,F,779,1351,0,0,2365,22,0,0
23-04-21,40-49,M,381,911,0,0,1703,17,0,0
23-04-21,50-59,F,679,1109,0,0,1539,16,0,0
23-04-21,50-59,M,525,1226,0,0,1257,19,0,0
23-04-21,60-69,F,280,580,0,0,629,7,0,0
23-04-21,60-69,M,324,985,0,0,645,20,0,0
23-04-21,70-79,F,81,190,0,0,152,1,0,0
23-04-21,70-79,M,110,350,0,0,208,6,0,0
23-04-21,80 and above,F,14,36,0,0,34,0,0,0
23-04-21,80 and above,M,25,67,0,0,41,2,0,0
24-04-21,0-19,F,31,18,0,0,87,0,0,0
24-04-21,0-19,M,42,21,0,0,88,1,0,0
24-04-21,20-29,F,549,216,0,0,678,3,0,0
24-04-21,20-29,M,569,282,0,0,451,5,0,0
24-04-21,30-39,F,386,866,0,0,3114,15,0,0
24-04-21,30-39,M,290,704,0,0,1874,17,0,0
24-04-21,40-49,F,632,1302,0,0,3259,19,0,0
24-04-21,40-49,M,440,1032,0,0,2058,21,0,0
24-04-21,50-59,F,526,1045,0,0,1912,9,0,0
24-04-21,50-59,M,489,1355,0,0,1596,14,0,0
24-04-21,60-69,F,184,456,0,0,712,10,0,0
24-04-21,60-69,M,210,709,0,0,715,16,0,0
24-04-21,70-79,F,60,150,0,0,187,5,0,0
24-04-21,70-79,M,61,267,0,0,221,3,0,0
24-04-21,80 and above,F,16,39,0,0,43,1,0,0
24-04-21,80 and above,M,14,58,0,0,35,1,0,0
25-04-21,0-19,F,22,5,0,0,70,0,0,0
25-04-21,0-19,M,30,13,0,0,65,1,0,0
25-04-21,20-29,F,417,157,0,0,552,8,0,0
25-04-21,20-29,M,475,354,0,0,357,6,0,0
25-04-21,30-39,F,342,612,0,0,2180,11,0,0
25-04-21,30-39,M,324,759,0,0,1123,11,0,0
25-04-21,40-49,F,483,1118,0,0,1998,11,0,0
25-04-21,40-49,M,436,1211,0,0,1196,24,0,0
25-04-21,50-59,F,357,722,0,0,1087,12,0,0
25-04-21,50-59,M,495,1378,0,0,1039,17,0,0
25-04-21,60-69,F,85,311,0,0,385,7,0,0
25-04-21,60-69,M,146,630,0,0,448,16,0,0
25-04-21,70-79,F,19,96,0,0,88,2,0,0
25-04-21,70-79,M,40,141,0,0,120,4,0,0
25-04-21,80 and above,F,2,24,0,0,15,0,0,0
25-04-21,80 and above,M,5,27,0,0,22,0,0,0
26-04-21,0-19,F,19,9,0,0,215,20,0,0
26-04-21,0-19,M,36,7,0,0,295,17,0,0
26-04-21,20-29,F,388,125,0,0,1984,78,0,0
